Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,participant,session,date,expName,psychopyVersion,frameRate,
8.81774279999081,10.819797800009837,return,0.3971046000078786,,,,,,001,2023-09-29_01h55.47.367,CGTriskyDMtask,2022.2.4,60.10399192801581,
,,,,11.235670800000662,13.232616299996153,v,0.2573536999989301,,001,2023-09-29_01h55.47.367,CGTriskyDMtask,2022.2.4,60.10399192801581,
