riskyGain,riskyLoss,alternative,isi,iti,loc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,itiText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,17.803432999993674,19.798427199944854,return,59.5371249000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h16.50.082,CGTriskyDMtask,2022.2.4,159.02599755884165,
,,,,,,,,,,,,,,79.35151740000583,81.3528757999884,v,0.8129984000697732,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h16.50.082,CGTriskyDMtask,2022.2.4,159.02599755884165,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,82.21900979999918,82.21900979999918,82.21900979999918,82.21900979999918,82.21900979999918,82.21900979999918,82.21900979999918,84.1864236999536,84.1864236999536,84.1864236999536,v,0.48033970000687987,84.68779170000926,86.70791310002096,86.70791310002096,86.70791310002096,86.70791310002096,86.70791310002096,86.70791310002096,18.23,87.70695809996687,88.74781949992757,,001,2023-04-20_14h16.50.082,CGTriskyDMtask,2022.2.4,159.02599755884165,
,,,,,,,,,,,,,,,,,,88.74781949992757,88.74781949992757,88.74781949992757,88.74781949992757,88.74781949992757,88.74781949992757,88.74781949992757,90.72499349992722,90.72499349992722,90.72499349992722,v,1.043419499997981,91.791268400033,92.81624129996635,92.81624129996635,92.81624129996635,92.81624129996635,92.81624129996635,92.81624129996635,0,93.8263177999761,,,,,,,,
