riskyGain,riskyLoss,alternative,isi,iti,loc,riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,staticTrials.thisRepN,staticTrials.thisTrialN,staticTrials.thisN,staticTrials.thisIndex,BestFit.thisRepN,BestFit.thisTrialN,BestFit.thisN,BestFit.thisIndex,dynamicTrials.thisRepN,dynamicTrials.thisTrialN,dynamicTrials.thisN,dynamicTrials.thisIndex,initITIstatic,initITIdynamic,CGErdmStartText.started,CGErdmStartResp.started,CGErdmStartResp.keys,CGErdmStartResp.rt,pracStartText.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircleLeft.started,pracCircleRight.started,pracLineLeft.started,pracORtext.started,pracLossText.started,pracGainText.started,pracSafeText.started,pracVLeft.started,pracNRight.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespText.started,pracRiskOC.started,pracSafeOC.started,pracOCtext.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,staticStartText.started,staticStartResp.started,staticStartResp.keys,staticStartResp.rt,CircleLeft.started,realCircleRight.started,realLineLeft.started,realORtext.started,realLossText.started,realGainText.started,realSafeText.started,realVLeft.started,realNRight.started,realChoiceResp.started,loc,realChoiceResp.keys,realChoiceResp.rt,isiFix.started,isiFix.stopped,staticNoRespText.started,staticRiskOC.started,staticSafeOC.started,staticOCtext.started,staticHideRisk.started,outcomes,choices,itiFix.started,itiFix.stopped,dynamicChoiceSet.routineStartVal,setupBestFit.started,setupBestFit.stopped,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,text.started,dynamicStartText.started,dynamicStartResp.started,dynamicStartResp.keys,dynamicStartResp.rt,dynamicNoRespText.started,dynamicRiskOC.started,dynamicSafeOC.started,dynamicOCtext.started,dynamicHideRisk.started,cgeRDMendText.started,cgeRDMendResp.started,cgeRDMendResp.keys,cgeRDMendResp.rt,ThankYou.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1, 1, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1]","[1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1, 1.5, 1, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1, 1.5, 1, 1.5, 1, 1, 1.5, 1, 1, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1.5, 1.5, 1, 1, 1, 1, 1, 1.5, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1.5, 1, 1, 1, 1, 1, 1.5, 1.5, 1, 1.5, 1, 1.5, 1, 1.5, 1, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1]",19.87633330000972,21.871333000002778,return,0.8092431999975815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.703350700001465,24.700407800002722,v,0.9813329999888083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
18.23,0,9.45,2,1,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,25.71543890000612,n,1.5887524999998277,29.6928079000063,31.706660399999237,31.706660399999237,31.706660399999237,31.706660399999237,31.706660399999237,31.706660399999237,9.45,32.721552200004226,36.133300600005896,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
53.27,0,35.16,1,3,1,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,36.133300600005896,v,0.8271015000063926,40.12704140000278,41.142416200003936,41.142416200003936,41.142416200003936,41.142416200003936,41.142416200003936,41.142416200003936,0,42.157311000002665,48.33138280001003,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.33138280001003,48.33138280001003,v,1.684850200006622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,2,28.21,0.0,3.89,0,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,50.05067890000646,2,n,0.8371713999949861,54.03961600000912,54.5388343000086,54.5388343000086,54.5388343000086,54.5388343000086,54.5388343000086,54.5388343000086,28.21,1,55.553822000001674,60.230384599999525,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,2,20.03,0.0,1.99,0,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,60.230384599999525,2,n,0.6337688999919919,64.22426860000996,64.72342120000394,64.72342120000394,64.72342120000394,64.72342120000394,64.72342120000394,64.72342120000394,0.0,1,65.73838120000437,70.37860110000474,,,,,,,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../CGE/bespoke_choicesets/bespoke_choiceset_rhoInd094_muInd201.csv,70.37860110000474,74.39204760000575,../CGE/bespoke_choicesets/bespoke_choiceset_rhoInd094_muInd201.csv,94,201,,,,,,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.39204760000575,76.40574300001026,76.40574300001026,v,2.594018000003416,,,,,,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
,,,,,2,2.65255054014269,0,3.31937305370811,,3.67722844786178e-22,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,79.03574720000324,2,n,1.1808944000076735,83.01241570001002,83.51182630000403,,,,,,2.65255054014269,1,84.52676350000547,88.85374990000855,,,,,,,,,,,,83.51182630000403,83.51182630000403,83.51182630000403,83.51182630000403,83.51182630000403,,,,,,999,2023-09-27_12h42.42.073,cgeRDMtask,2022.2.1,60.09203696331558,
