trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,riskyGain,riskyLoss,alternative,isi,iti,loc,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,14.259816699999647,16.26016840000011,return,0.4682001000001037,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-23_10h38.35.026,CGTriskyDMtask,2022.2.4,60.1824128930525,
,,,,,,,,,,,,,,16.759265299999242,18.75641039999755,v,1.1919956000019738,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-23_10h38.35.026,CGTriskyDMtask,2022.2.4,60.1824128930525,
,,,,,,,,,,,,,,,,,,19.99377269999968,19.99377269999968,19.99377269999968,19.99377269999968,19.99377269999968,19.99377269999968,19.99377269999968,21.968519699999888,21.968519699999888,21.968519699999888,v,1.0904487000043446,23.086400199998025,25.102207799998723,25.102207799998723,25.102207799998723,25.102207799998723,25.102207799998723,25.102207799998723,18.23,26.111737299997912,,,,,,,
