riskyGain,riskyLoss,alternative,isi,iti,loc,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,initITIstatic,initITIdynamic,CGErdmStartText.started,CGErdmStartResp.started,CGErdmStartResp.keys,CGErdmStartResp.rt,pracStartText.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircleLeft.started,pracCircleRight.started,pracLineLeft.started,pracORtext.started,pracLossText.started,pracGainText.started,pracSafeText.started,pracVLeft.started,pracNRight.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespText.started,pracRiskOC.started,pracSafeOC.started,pracOCtext.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,"[1.5, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1, 1, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1, 1, 1, 1.5, 1, 1, 1.5, 1, 1.5, 1.5, 1.5, 1]","[1, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1, 1, 1, 1, 1, 1.5, 1, 1, 1.5, 1.5, 1, 1, 1, 1.5, 1.5, 1, 1, 1, 1, 1, 1.5, 1, 1, 1, 1.5, 1, 1, 1.5, 1, 1, 1.5, 1, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1.5, 1, 1, 1, 1, 1, 1, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1]",19.158382699999493,21.14332000000286,return,1.2141561000025831,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-28_23h23.06.198,cgeRDMtask,2022.2.1,60.14541959650493,
,,,,,,,,,,,,,,,,22.3746664999926,24.371594399999594,v,0.03914439998334274,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-28_23h23.06.198,cgeRDMtask,2022.2.1,60.14541959650493,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,,,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,24.45526419999078,v,0.7027540999697521,28.432107100001303,30.446026899997378,30.446026899997378,30.446026899997378,30.446026899997378,30.446026899997378,30.446026899997378,0,31.460737999994308,35.771261799993226,999,2023-09-28_23h23.06.198,cgeRDMtask,2022.2.1,60.14541959650493,
,,,,,,,,,,,,,,,,,,,,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,35.771261799993226,v,0.6377103999839164,39.764991600008216,40.78043600000092,40.78043600000092,40.78043600000092,40.78043600000092,40.78043600000092,40.78043600000092,53.27,41.7953480000142,,,,,,,
