riskyGain,riskyLoss,alternative,isi,iti,loc,riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,noRespTxt.stopped,ocGamble.stopped,ocSafe.stopped,outcomeText.stopped,hideGamble.stopped,outcome,itiText.started,itiText.stopped,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,dynamicChoiceSet.routineStartVal,settingUpForPart2.started,settingUpForPart2.stopped,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,text.started,staticLoadChoiceset.started,moveToRDMpart2.started,key_resp.started,key_resp.keys,key_resp.rt,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,breaktxt.started,stopBreak.started,stopBreak.keys,stopBreak.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1,19.28,0.0,8.36,0,,,,,,,0,26,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.30635560001247,223.30635560001247,223.30635560001247,223.30635560001247,223.30635560001247,223.30635560001247,223.30635560001247,225.28162839997094,225.28162839997094,225.28162839997094,1,v,0.3956971999723464,225.69669420004357,226.2039840000216,226.2039840000216,226.2039840000216,226.2039840000216,226.2039840000216,226.2039840000216,19.28,1,227.21111799997743,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.62,0.0,6.19,0,,,,,,,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.2291679000482,228.2291679000482,228.2291679000482,228.2291679000482,228.2291679000482,228.2291679000482,228.2291679000482,230.19108500005677,230.19108500005677,230.19108500005677,1,v,0.6508017000742257,230.872015299974,231.3764983000001,231.3764983000001,231.3764983000001,231.3764983000001,231.3764983000001,231.3764983000001,0.0,1,232.38663289998658,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,28.21,0.0,3.89,0,,,,,,,0,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.38905860006344,233.38905860006344,233.38905860006344,233.38905860006344,233.38905860006344,233.38905860006344,233.38905860006344,235.36644670006353,235.36644670006353,235.36644670006353,1,v,1.336745799984783,236.7297777000349,237.23013739997987,237.23013739997987,237.23013739997987,237.23013739997987,237.23013739997987,237.23013739997987,0.0,1,238.24444040004164,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,25.2,0.0,5.4,0,,,,,,,0,29,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.25850700004958,239.25850700004958,239.25850700004958,239.25850700004958,239.25850700004958,239.25850700004958,239.25850700004958,241.2243072000565,241.2243072000565,241.2243072000565,2,n,0.9410185000160709,242.18812489998527,242.6885331000667,242.6885331000667,242.6885331000667,242.6885331000667,242.6885331000667,242.6885331000667,0.0,1,243.70282430003863,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,11.43,0.0,6.29,0,,,,,,,0,30,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.727929100045,244.727929100045,244.727929100045,244.727929100045,244.727929100045,244.727929100045,244.727929100045,246.6828924000729,246.6828924000729,246.6828924000729,2,n,0.46773819997906685,247.18098489998374,247.68791560002137,247.68791560002137,247.68791560002137,247.68791560002137,247.68791560002137,247.68791560002137,11.43,1,248.69538459996693,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,13.94,0.0,5.03,0,,,,,,,0,31,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.71505810006056,249.71505810006056,249.71505810006056,249.71505810006056,249.71505810006056,249.71505810006056,249.71505810006056,251.67518430005293,251.67518430005293,251.67518430005293,1,v,0.5232823999831453,252.22324910003226,252.72773719998077,252.72773719998077,252.72773719998077,252.72773719998077,252.72773719998077,252.72773719998077,0.0,1,253.73750509996898,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,19.86,0.0,8.07,0,,,,,,,0,32,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.76717520004604,254.76717520004604,254.76717520004604,254.76717520004604,254.76717520004604,254.76717520004604,254.76717520004604,256.7176678000251,256.7176678000251,256.7176678000251,2,n,0.6922129000304267,257.4325483000139,,257.9496346999658,257.9496346999658,257.9496346999658,257.9496346999658,257.9496346999658,19.86,1,258.94632190000266,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.84,0.0,6.08,0,,,,,,,0,33,33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.9684295000043,259.9684295000043,259.9684295000043,259.9684295000043,259.9684295000043,259.9684295000043,259.9684295000043,261.9263951999601,261.9263951999601,261.9263951999601,1,v,0.6220162999816239,262.57423080003355,263.07889070000965,263.07889070000965,263.07889070000965,263.07889070000965,263.07889070000965,263.07889070000965,0.0,1,264.0886550999712,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,18.77,0.0,8.61,0,,,,,,,0,34,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0934444000013,265.0934444000013,265.0934444000013,265.0934444000013,265.0934444000013,265.0934444000013,265.0934444000013,267.0686065000482,267.0686065000482,267.0686065000482,2,n,0.6632668999955058,267.750344100059,,268.26663229998667,268.26663229998667,268.26663229998667,268.26663229998667,268.26663229998667,0.0,1,269.2643527999753,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,22.97,0.0,6.51,0,,,,,,,0,35,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.2684122000355,270.2684122000355,270.2684122000355,270.2684122000355,270.2684122000355,270.2684122000355,270.2684122000355,272.24408640002366,272.24408640002366,272.24408640002366,2,n,0.5768450000323355,272.842248299974,273.3423269999912,273.3423269999912,273.3423269999912,273.3423269999912,273.3423269999912,273.3423269999912,0.0,1,274.3566516999854,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.55,0.0,6.73,0,,,,,,,0,36,36,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.36101990006864,275.36101990006864,275.36101990006864,275.36101990006864,275.36101990006864,275.36101990006864,275.36101990006864,277.33669240004383,277.33669240004383,277.33669240004383,1,v,1.1155451000668108,278.46704869996756,278.97625990002416,278.97625990002416,278.97625990002416,278.97625990002416,278.97625990002416,278.97625990002416,10.55,1,279.98154000006616,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.09,0.0,10.46,0,,,,,,,0,37,37,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.986655900022,280.986655900022,280.986655900022,280.986655900022,280.986655900022,280.986655900022,280.986655900022,282.9613096000394,282.9613096000394,282.9613096000394,1,v,0.85635060002096,283.84220109996386,284.34666519996244,284.34666519996244,284.34666519996244,284.34666519996244,284.34666519996244,284.34666519996244,0.0,1,285.35678010003176,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.35,0.0,0.0,1,,,,,,,0,38,38,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.37224309996236,286.37224309996236,286.37224309996236,286.37224309996236,286.37224309996236,286.37224309996236,286.37224309996236,288.3367489000084,288.3367489000084,288.3367489000084,1,v,1.0129959000041708,289.367062299978,289.8673885000171,289.8673885000171,289.8673885000171,289.8673885000171,289.8673885000171,289.8673885000171,0.0,1,290.88173400005326,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.68,0.0,10.68,1,,,,,,,0,39,39,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8989035000559,291.8989035000559,291.8989035000559,291.8989035000559,291.8989035000559,291.8989035000559,291.8989035000559,293.86159370001405,293.86159370001405,293.86159370001405,1,v,0.44637690007220954,294.3265732000582,294.83518369996455,294.83518369996455,294.83518369996455,294.83518369996455,294.83518369996455,294.83518369996455,10.68,1,295.8409110000357,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,12.36,0.0,5.82,0,,,,,,,0,40,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.8410265999846,296.8410265999846,296.8410265999846,296.8410265999846,296.8410265999846,296.8410265999846,296.8410265999846,298.8207565000048,298.8207565000048,298.8207565000048,2,v,0.44053030002396554,299.285553600057,299.79320069996174,299.79320069996174,299.79320069996174,299.79320069996174,299.79320069996174,299.79320069996174,5.82,0,300.80019380000886,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,15.7,0.0,10.15,0,,,,,,,0,41,41,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8205856999848,301.8205856999848,301.8205856999848,301.8205856999848,301.8205856999848,301.8205856999848,301.8205856999848,303.78014230006374,303.78014230006374,303.78014230006374,2,v,0.4944548000348732,304.2947143999627,304.7954641999677,304.7954641999677,304.7954641999677,304.7954641999677,304.7954641999677,304.7954641999677,10.15,0,305.80932660005055,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,17.0,0.0,9.5,0,,,,,,,0,42,42,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.80834810005035,306.80834810005035,306.80834810005035,306.80834810005035,306.80834810005035,306.80834810005035,306.80834810005035,308.78919170005247,308.78919170005247,308.78919170005247,2,v,0.4552409000461921,309.27032670006156,309.7712241000263,309.7712241000263,309.7712241000263,309.7712241000263,309.7712241000263,309.7712241000263,9.5,0,310.78504290001,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,16.11,6.99,6.99,1,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.8065473999595,311.8065473999595,311.8065473999595,311.8065473999595,311.8065473999595,311.8065473999595,311.8065473999595,313.7650062000612,313.7650062000612,313.7650062000612,2,v,1.2785099999746308,315.061684000073,315.5767069000285,315.5767069000285,315.5767069000285,315.5767069000285,315.5767069000285,315.5767069000285,6.99,0,316.57644850004,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,16.6,0.0,9.7,0,,,,,,,0,44,44,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.58253050001804,317.58253050001804,317.58253050001804,317.58253050001804,317.58253050001804,317.58253050001804,317.58253050001804,319.5561583000235,319.5561583000235,319.5561583000235,1,v,1.2078924999805167,320.78644539997913,321.2930567000294,321.2930567000294,321.2930567000294,321.2930567000294,321.2930567000294,321.2930567000294,0.0,1,322.30097440001555,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,0.0,0.0,3.13,1,,,,,,,0,45,45,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3002257000189,323.3002257000189,323.3002257000189,323.3002257000189,323.3002257000189,323.3002257000189,323.3002257000189,325.28055050002877,325.28055050002877,325.28055050002877,2,v,1.4282335999887437,326.72766690002754,327.22733000002336,327.22733000002336,327.22733000002336,327.22733000002336,327.22733000002336,327.22733000002336,3.13,0,328.2420801999979,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,20.53,0.0,7.73,0,,,,,,,0,46,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.2458775000414,329.2458775000414,329.2458775000414,329.2458775000414,329.2458775000414,329.2458775000414,329.2458775000414,331.22199660004117,331.22199660004117,331.22199660004117,1,v,0.5999004000332206,331.8534420999931,332.35725230001844,332.35725230001844,332.35725230001844,332.35725230001844,332.35725230001844,332.35725230001844,0.0,1,333.3675893000327,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,15.47,0.0,10.27,0,,,,,,,0,47,47,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.37170809996314,334.37170809996314,334.37170809996314,334.37170809996314,334.37170809996314,334.37170809996314,334.37170809996314,336.34802819998004,336.34802819998004,336.34802819998004,2,v,1.236693299957551,337.6109098000452,338.1125070999842,338.1125070999842,338.1125070999842,338.1125070999842,338.1125070999842,338.1125070999842,10.27,0,339.1255773999728,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,15.27,0.0,10.37,0,,,,,,,0,48,48,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.1291332000401,340.1291332000401,340.1291332000401,340.1291332000401,340.1291332000401,340.1291332000401,340.1291332000401,342.10522390005644,342.10522390005644,342.10522390005644,2,n,0.46040219999849796,342.5871616000077,,343.10352270002477,343.10352270002477,343.10352270002477,343.10352270002477,343.10352270002477,15.27,1,344.10123789997306,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../CGE/bespoke_choicesets/bespoke_choiceset_rhoInd200_muInd025.csv,347.35900030005723,351.3738293000497,../CGE/bespoke_choicesets/bespoke_choiceset_rhoInd200_muInd025.csv,200,25,351.3738293000497,9.029998909682035e-05,353.3875139000593,353.3875139000593,return,2.214059399906546,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,8.65217691860162,0,6.35490192734869,,0.471734086947521,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.6615698999958,355.6615698999958,355.6615698999958,355.6615698999958,355.6615698999958,355.6615698999958,355.6615698999958,357.6320884000743,357.6320884000743,357.6320884000743,2,n,0.7087905000662431,358.36327800003346,358.86799479997717,358.86799479997717,358.86799479997717,358.86799479997717,358.86799479997717,358.86799479997717,0,1,359.87818560004234,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,9.24641500723083,0,7.94164673971245,,0.0323694741180763,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.8801248000236,360.8801248000236,360.8801248000236,360.8801248000236,360.8801248000236,360.8801248000236,360.8801248000236,362.8576827000361,362.8576827000361,362.8576827000361,2,v,0.4893355000531301,363.3723750000354,363.8793463000329,363.8793463000329,363.8793463000329,363.8793463000329,363.8793463000329,363.8793463000329,7.94164673971245,0,364.88689449999947,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.4207493480528,0,8.3679081381415,,0.482424168555714,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9042558000656,365.9042558000656,365.9042558000656,365.9042558000656,365.9042558000656,365.9042558000656,365.9042558000656,367.86676250002347,367.86676250002347,367.86676250002347,1,v,0.48363740008790046,368.3812889000401,368.8829250000417,368.8829250000417,368.8829250000417,368.8829250000417,368.8829250000417,368.8829250000417,11.4207493480528,1,369.895859100041,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,16.0152188400622,0,11.6169629014796,,0.525836604933992,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.90033430000767,370.90033430000767,370.90033430000767,370.90033430000767,370.90033430000767,370.90033430000767,370.90033430000767,372.8756016000407,372.8756016000407,372.8756016000407,1,n,0.46776820009108633,373.37374890001956,373.876861799974,373.876861799974,373.876861799974,373.876861799974,373.876861799974,373.876861799974,11.6169629014796,0,374.888046600041,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,3.30673734693555,0,2.42833621538011,,0.47248417899549,1,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8925890000537,375.8925890000537,375.8925890000537,375.8925890000537,375.8925890000537,375.8925890000537,375.8925890000537,377.8682465000311,377.8682465000311,377.8682465000311,2,n,0.42509230005089194,378.31658260000404,378.81720659998246,378.81720659998246,378.81720659998246,378.81720659998246,378.81720659998246,378.81720659998246,3.30673734693555,1,379.83096519997343,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,14.1927360058762,0,10.2688307283213,,0.536644481453688,1,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.83478759997524,380.83478759997524,380.83478759997524,380.83478759997524,380.83478759997524,380.83478759997524,380.83478759997524,382.8109061999712,382.8109061999712,382.8109061999712,1,v,0.6043608000036329,383.44191010005306,383.95029060007073,383.95029060007073,383.95029060007073,383.95029060007073,383.95029060007073,383.95029060007073,14.1927360058762,1,384.9565117000602,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,6.05972685752204,0,9.3663328011753,,2.94093693371321e-06,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.96045020001475,385.96045020001475,385.96045020001475,385.96045020001475,385.96045020001475,385.96045020001475,385.96045020001475,387.9364785000216,387.9364785000216,387.9364785000216,2,n,0.4760552999796346,388.4342926000245,388.9456130999606,388.9456130999606,388.9456130999606,388.9456130999606,388.9456130999606,388.9456130999606,6.05972685752204,1,389.9489215000067,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,18.3788868633215,0,9.53525710054673,,0.984626808043504,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9647446000017,390.9647446000017,390.9647446000017,390.9647446000017,390.9647446000017,390.9647446000017,390.9647446000017,392.9290172000183,392.9290172000183,392.9290172000183,2,v,0.5993760999990627,393.5434290000703,394.0506621999666,394.0506621999666,394.0506621999666,394.0506621999666,394.0506621999666,394.0506621999666,9.53525710054673,0,395.05791520001367,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,7.93242100846255,0,5.84374793946045,,0.458573109354986,1,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.08577979996335,396.08577979996335,396.08577979996335,396.08577979996335,396.08577979996335,396.08577979996335,396.08577979996335,398.03790460003074,398.03790460003074,398.03790460003074,1,v,0.38431889994535595,398.45275260007475,398.95895940007176,398.95895940007176,398.95895940007176,398.95895940007176,398.95895940007176,398.95895940007176,7.93242100846255,1,399.9672768000746,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,5.89637411580188,0,8.33873158615315,,5.64999992590303e-06,0,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9951656999765,400.9951656999765,400.9951656999765,400.9951656999765,400.9951656999765,400.9951656999765,400.9951656999765,402.9470442000311,402.9470442000311,402.9470442000311,1,v,0.4542619999265298,403.42845640005544,403.9392027000431,403.9392027000431,403.9392027000431,403.9392027000431,403.9392027000431,403.9392027000431,5.89637411580188,1,404.94305500003975,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,4.1426892636111,0,2.39609613027424,,0.959087129093,0,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.96397430007346,405.96397430007346,405.96397430007346,405.96397430007346,405.96397430007346,405.96397430007346,405.96397430007346,407.9229602999985,407.9229602999985,407.9229602999985,2,n,0.3671170000452548,408.32118660002016,408.82126290001906,408.82126290001906,408.82126290001906,408.82126290001906,408.82126290001906,408.82126290001906,4.1426892636111,1,409.83577330003027,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,0.154315828438848,0,11.1210462756804,,1.43152517557028e-07,0,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.84080400003586,410.84080400003586,410.84080400003586,410.84080400003586,410.84080400003586,410.84080400003586,410.84080400003586,412.8155507000629,412.8155507000629,412.8155507000629,1,n,0.7383372999029234,413.57980299997143,414.08813809999265,414.08813809999265,414.08813809999265,414.08813809999265,414.08813809999265,414.08813809999265,11.1210462756804,0,415.09451750002336,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.7905035250587,0,8.50577260683058,,0.548984045004141,1,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0994448000565,416.0994448000565,416.0994448000565,416.0994448000565,416.0994448000565,416.0994448000565,416.0994448000565,418.07434769999236,418.07434769999236,418.07434769999236,1,v,0.713110699900426,418.8053685000632,419.3072412000038,419.3072412000038,419.3072412000038,419.3072412000038,419.3072412000038,419.3072412000038,11.7905035250587,1,420.31994079996366,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,20.1148528746911,0,6.12167303924216,,0.998806148475277,0,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.32710760005284,421.32710760005284,421.32710760005284,421.32710760005284,421.32710760005284,421.32710760005284,421.32710760005284,423.29951829998754,423.29951829998754,423.29951829998754,2,n,0.44003329996485263,423.76432890002616,424.2650738999946,424.2650738999946,424.2650738999946,424.2650738999946,424.2650738999946,424.2650738999946,20.1148528746911,1,425.27927110006567,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,28.5408943848917,0,7.93175751494709,,0.999030544549413,0,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.28423870005645,426.28423870005645,426.28423870005645,426.28423870005645,426.28423870005645,426.28423870005645,426.28423870005645,428.258895499981,428.258895499981,428.258895499981,2,n,0.373680799966678,428.6571927999612,429.15818540006876,429.15818540006876,429.15818540006876,429.15818540006876,429.15818540006876,429.15818540006876,28.5408943848917,1,430.1716876999708,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,15.6813733756659,0,11.4734857797157,,0.488561424090415,1,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.1923437999794,431.1923437999794,431.1923437999794,431.1923437999794,431.1923437999794,431.1923437999794,431.1923437999794,433.15152600000147,433.15152600000147,433.15152600000147,2,v,0.33767909999005497,433.5163173000328,434.0263800000539,434.0263800000539,434.0263800000539,434.0263800000539,434.0263800000539,434.0263800000539,11.4734857797157,0,435.0310555000324,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,5.76997879793635,0,9.73003550942522,,1.73600165023339e-06,0,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.04903580003884,436.04903580003884,436.04903580003884,436.04903580003884,436.04903580003884,436.04903580003884,436.04903580003884,438.0109543000581,438.0109543000581,438.0109543000581,2,v,0.6595205999910831,438.69230620004237,439.2011871000286,439.2011871000286,439.2011871000286,439.2011871000286,439.2011871000286,439.2011871000286,9.73003550942522,0,440.2065821000142,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
