riskyGain,riskyLoss,alternative,isi,iti,loc,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,staticTrials.thisRepN,staticTrials.thisTrialN,staticTrials.thisN,staticTrials.thisIndex,riskyoption1,riskyoption2,safeoption,ischecktrial,initITIstatic,initITIdynamic,cgeRDMstartTxt.started,cgeRDMstartResp.started,cgeRDMstartResp.keys,cgeRDMstartResp.rt,pracStartTxt.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircLeft.started,pracCircRight.started,pracRiskLine.started,pracORtxt.started,pracTriNum.started,pracLossTxt.started,pracGainTxt.started,pracSafeTxt.started,pracVleft.started,pracNright.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespTxt.started,pracRiskOC.started,pracSafeOC.started,pracOCtxt.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,statStartTxt.started,statStartResp.started,statStartResp.keys,statStartResp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[3, 3, 3, 3.5, 3, 3.5, 3, 3.5, 3, 3, 3, 3, 3.5, 3, 3.5, 3.5, 3, 3.5, 3.5, 3.5, 3, 3, 3.5, 3, 3.5, 3.5, 3.5, 3.5, 3, 3, 3.5, 3.5, 3.5, 3, 3, 3.5, 3.5, 3.5, 3.5, 3, 3.5, 3, 3, 3.5, 3.5, 3, 3, 3, 3, 3.5]","[3, 3.5, 3, 3, 3.5, 3, 3.5, 3.5, 3, 3.5, 3, 3.5, 3, 3, 3.5, 3.5, 3, 3.5, 3.5, 3.5, 3.5, 3.5, 3, 3.5, 3.5, 3.5, 3, 3, 3, 3, 3.5, 3, 3.5, 3, 3, 3.5, 3.5, 3.5, 3, 3.5, 3.5, 3, 3, 3.5, 3.5, 3.5, 3.5, 3, 3.5, 3.5, 3, 3.5, 3, 3.5, 3, 3, 3, 3, 3, 3.5, 3.5, 3, 3, 3, 3, 3, 3.5, 3.5, 3.5, 3.5, 3, 3, 3, 3.5, 3.5, 3.5, 3.5, 3, 3.5, 3, 3, 3.5, 3.5, 3, 3, 3, 3, 3, 3.5, 3, 3.5, 3, 3, 3, 3.5, 3.5, 3.5, 3, 3, 3, 3, 3, 3.5, 3.5, 3.5, 3, 3.5, 3, 3, 3.5, 3.5, 3.5, 3.5, 3.5, 3, 3, 3.5, 3, 3, 3.5]",22.333602200000314,24.325922699998046,return,0.36073190000024624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
,,,,,,,,,,,,,,,,,,,,,,,,24.70868779999728,26.70613930000036,v,0.20366260000082548,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
18.23,0,9.45,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,27.034176899996964,v,1.7150868999997329,28.76946279999902,29.78988329999993,29.78988329999993,29.78988329999993,29.78988329999993,29.78988329999993,29.78988329999993,0,30.799999099999695,33.84706489999735,,,,,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
53.27,0,35.16,1,3.5,1,0,1,1,1,,,,,,,,,,,,,,,,,,,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,33.84706489999735,n,0.40626000000338536,34.277834199998324,35.30053039999984,35.30053039999984,35.30053039999984,35.30053039999984,35.30053039999984,35.30053039999984,35.16,36.30808059999981,39.848587399999815,,,,,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
8.27,0,1.15,1,3,2,0,2,2,2,,,,,,,,,,,,,,,,,,,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,39.848587399999815,v,0.38129700000354205,40.25213829999848,41.27500069999951,41.27500069999951,41.27500069999951,41.27500069999951,41.27500069999951,41.27500069999951,1.15,42.28254679999736,45.29452759999913,,,,,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29452759999913,45.29452759999913,v,0.7995761999991373,999,2023-09-30_16h54.47.247,cgeRDMtask,2022.2.4,60.026928079706146,
