riskyGain,riskyLoss,alternative,isi,iti,loc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,itiText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,17.914041099953465,19.9164287999738,return,24.02890620008111,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h51.53.019,CGTriskyDMtask,2022.2.4,163.3738665207431,
,,,,,,,,,,,,,,43.96458749996964,45.966534100007266,n,1.7975548999384046,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h51.53.019,CGTriskyDMtask,2022.2.4,163.3738665207431,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,47.81675999995787,47.81675999995787,47.81675999995787,47.81675999995787,47.81675999995787,47.81675999995787,47.81675999995787,49.79009539994877,49.79009539994877,49.79009539994877,v,0.5853283000178635,50.403984699980356,52.43037740001455,52.43037740001455,52.43037740001455,52.43037740001455,52.43037740001455,52.43037740001455,18.23,53.43575990002137,54.458092499990016,,001,2023-04-20_14h51.53.019,CGTriskyDMtask,2022.2.4,163.3738665207431,
53.27,0,35.16,1,3,1,0,1,1,1,,,,,,,,,54.458092499990016,54.458092499990016,54.458092499990016,54.458092499990016,54.458092499990016,54.458092499990016,54.458092499990016,56.454205599962734,56.454205599962734,56.454205599962734,v,1.6786204000236467,58.15571429999545,59.177136500016786,59.177136500016786,59.177136500016786,59.177136500016786,59.177136500016786,59.177136500016786,0,60.19033829995897,63.231141500058584,,001,2023-04-20_14h51.53.019,CGTriskyDMtask,2022.2.4,163.3738665207431,
,,,,,,,,,,,,,,,,,,63.231141500058584,63.231141500058584,63.231141500058584,63.231141500058584,63.231141500058584,63.231141500058584,63.231141500058584,65.21035680000205,65.21035680000205,65.21035680000205,None,,67.20921949995682,68.2389542000601,68.2389542000601,68.2389542000601,68.2389542000601,68.2389542000601,68.2389542000601,nan,69.24472850002348,,,,,,,,
