riskyGain,riskyLoss,alternative,isi,iti,loc,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,initITIstatic,initITIdynamic,CGErdmStartText.started,CGErdmStartResp.started,CGErdmStartResp.keys,CGErdmStartResp.rt,pracStartText.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircLeft.started,pracCircRight.started,pracRiskLine.started,pracORtext.started,pracLossText.started,pracGainText.started,pracSafeText.started,pracVleft.started,pracNright.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespText.started,pracRiskOC.started,pracSafeOC.started,pracOCtext.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,"[1, 1.5, 1, 1, 1, 1.5, 1, 1.5, 1.5, 1, 1, 1, 1, 1, 1, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1.5, 1.5, 1.5]","[1, 1, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1.5, 1, 1.5, 1.5, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1, 1.5, 1, 1.5, 1.5, 1.5, 1.5, 1, 1, 1, 1, 1.5, 1.5, 1, 1.5, 1, 1, 1.5, 1.5, 1, 1.5, 1.5, 1, 1, 1, 1, 1.5, 1.5, 1.5, 1.5, 1.5, 1, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1.5, 1, 1.5, 1.5, 1, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1.5, 1.5, 1.5, 1, 1, 1.5, 1, 1.5, 1, 1, 1, 1.5, 1.5, 1.5, 1, 1, 1, 1.5]",23.891608300007647,25.88517250001314,return,1.7180224999901839,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-29_04h16.03.956,cgeRDMtask,2022.2.1,60.033306476954294,
,,,,,,,,,,,,,,,,27.63255310000386,29.629402300022775,v,1.7426992999971844,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-29_04h16.03.956,cgeRDMtask,2022.2.1,60.033306476954294,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,,,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,31.405141400027787,n,1.451258000015514,35.38740520001738,37.402015700004995,37.402015700004995,37.402015700004995,37.402015700004995,37.402015700004995,37.402015700004995,9.45,38.416560700017726,41.97774920001393,999,2023-09-29_04h16.03.956,cgeRDMtask,2022.2.1,60.033306476954294,
,,,,,,,,,,,,,,,,,,,,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,41.97774920001393,n,1.4763942999998108,45.972168700012844,46.98692490000394,46.98692490000394,46.98692490000394,46.98692490000394,46.98692490000394,46.98692490000394,35.16,48.002160300005926,,,,,,,
