trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,riskyGain,riskyLoss,alternative,isi,iti,loc,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,8.934315400023479,10.93568310001865,return,2.5704682000214234,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-09-29_16h25.00.724,CGTriskyDMtask,2022.2.4,60.076621726296665,
,,,,,,,,,,,,,,13.531432499992661,15.5286304000183,v,0.961390400014352,,,,,,,,,,,,,,,,,,,,,,,001,2023-09-29_16h25.00.724,CGTriskyDMtask,2022.2.4,60.076621726296665,
,,,,,,,,,,,,,,,,,,16.58812209998723,16.58812209998723,16.58812209998723,16.58812209998723,16.58812209998723,16.58812209998723,16.58812209998723,18.507502700027544,18.507502700027544,18.507502700027544,v,0.46323340001981705,18.99008479999611,21.009667100035585,21.009667100035585,21.009667100035585,21.009667100035585,21.009667100035585,21.009667100035585,0,22.01902579999296,,,,,,,
