riskyGain,riskyLoss,alternative,isi,iti,loc,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,staticTrials.thisRepN,staticTrials.thisTrialN,staticTrials.thisN,staticTrials.thisIndex,riskyoption1,riskyoption2,safeoption,ischecktrial,CGErdmStartText.started,CGErdmStartResp.started,CGErdmStartResp.keys,CGErdmStartResp.rt,pracStartText.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircleLeft.started,pracCircleRight.started,pracLineLeft.started,pracORtext.started,pracLossText.started,pracGainText.started,pracSafeText.started,pracVLeft.started,pracNRight.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespText.started,pracRiskOC.started,pracSafeOC.started,pracOCtext.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,staticStartText.started,staticStartResp.started,staticStartResp.keys,staticStartResp.rt,CircleLeft.started,realCircleRight.started,realLineLeft.started,realORtext.started,realLossText.started,realGainText.started,realSafeText.started,realVLeft.started,realNRight.started,realChoiceResp.started,loc,realChoiceResp.keys,realChoiceResp.rt,isiFix.started,isiFix.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,19.653966500001843,21.646744900001067,return,1.6913142999983393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
,,,,,,,,,,,,,,,,,,,,,,23.360597599999892,25.357846800001425,v,1.4124712999982876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,26.820806900002935,n,0.7496143999997003,30.78301830000055,32.80707869999969,32.80707869999969,32.80707869999969,32.80707869999969,32.80707869999969,32.80707869999969,9.45,33.811752600002364,38.108535800001846,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
53.27,0,35.16,1,3,1,0,1,1,1,,,,,,,,,,,,,,,,,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,38.108535800001846,v,0.3730475000011211,42.06603069999983,43.083489600001485,43.083489600001485,43.083489600001485,43.083489600001485,43.083489600001485,43.083489600001485,53.27,44.096175100003165,50.751951900001586,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
8.27,0,1.15,1,2,2,0,2,2,2,,,,,,,,,,,,,,,,,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,50.751951900001586,n,0.32203579999986687,54.72980440000174,55.74993010000253,55.74993010000253,55.74993010000253,55.74993010000253,55.74993010000253,55.74993010000253,8.27,56.760354000001826,62.46071420000226,,,,,,,,,,,,,,,2,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
45.88,0,40.41,3,1,1,0,3,3,3,,,,,,,,,,,,,,,,,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,62.46071420000226,v,0.29310999999870546,66.44599830000152,69.46386340000026,69.46386340000026,69.46386340000026,69.46386340000026,69.46386340000026,69.46386340000026,45.88,70.47311790000094,75.21021160000237,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
21.56,0,11.96,1,1,2,0,4,4,4,,,,,,,,,,,,,,,,,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,75.21021160000237,n,0.32746019999831333,79.17682870000135,80.19862400000056,80.19862400000056,80.19862400000056,80.19862400000056,80.19862400000056,80.19862400000056,0,81.20686300000307,85.88343990000067,,,,,,,,,,,,,,,2,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.88343990000067,85.88343990000067,v,9.390012500000012,,,,,,,,,,,,,,,,999,2023-09-26_15h05.23.682,CGTriskyDMtask,2022.2.1,60.072146648509545,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,95.33500410000124,1,v,0.931058899997879,99.29622759999984,,,,,,,
