riskyGain,riskyLoss,alternative,isi,iti,loc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,itiText.stopped,postPracText.started,postPractResp.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,20.77348690002691,22.76929199998267,return,14.544952100026421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
,,,,,,,,,,,,,,37.33481619996019,39.33654049993493,v,6.625047200010158,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,46.02547200000845,46.02547200000845,46.02547200000845,46.02547200000845,46.02547200000845,46.02547200000845,46.02547200000845,47.99110530002508,47.99110530002508,47.99110530002508,v,0.4280201999936253,48.44095059996471,50.465183099964634,50.465183099964634,50.465183099964634,50.465183099964634,50.465183099964634,50.465183099964634,0,51.4765448999824,52.517544799949974,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
53.27,0,35.16,1,3,1,0,1,1,1,,,,,,,,,52.517544799949974,52.517544799949974,52.517544799949974,52.517544799949974,52.517544799949974,52.517544799949974,52.517544799949974,54.49402250000276,54.49402250000276,54.49402250000276,v,1.169437799951993,55.694594600005075,56.724628199939616,56.724628199939616,56.724628199939616,56.724628199939616,56.724628199939616,56.724628199939616,53.27,57.72920179995708,60.76250950002577,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
8.27,0,1.15,1,2,2,0,2,2,2,,,,,,,,,60.76250950002577,60.76250950002577,60.76250950002577,60.76250950002577,60.76250950002577,60.76250950002577,60.76250950002577,62.747502199956216,62.747502199956216,62.747502199956216,None,,64.74893020000309,65.77451969997492,65.77451969997492,65.77451969997492,65.77451969997492,65.77451969997492,65.77451969997492,nan,66.7837123000063,68.82230609992985,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
45.88,0,40.41,3,1,1,0,3,3,3,,,,,,,,,68.82230609992985,68.82230609992985,68.82230609992985,68.82230609992985,68.82230609992985,68.82230609992985,68.82230609992985,70.8017375000054,70.8017375000054,70.8017375000054,None,,72.81944089999888,75.8421269999817,75.8421269999817,75.8421269999817,75.8421269999817,75.8421269999817,75.8421269999817,nan,76.85533139994368,77.87232610001229,,,,001,2023-04-20_14h13.11.558,CGTriskyDMtask,2022.2.4,175.672518572781,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.87232610001229,77.87232610001229,,,,,,,
