trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,riskyGain,riskyLoss,alternative,isi,iti,loc,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,outcome,itiText.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,25.53044110001065,27.514792100002524,return,3.6440529999963474,,,,,,,,,,,,,,,,,,,,,,,,,,000,2023-09-15_15h38.18.793,CGTriskyDMtask,2022.2.1,59.975625905060966,
,,,,,,,,,,,,,,31.175855400011642,33.17339490001905,v,0.44090349998441525,,,,,,,,,,,,,,,,,,,,,,000,2023-09-15_15h38.18.793,CGTriskyDMtask,2022.2.1,59.975625905060966,
,,,,,,,,,,,,,,,,,,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,33.67409270000644,v,2.749170499999309,37.63258269999642,39.6464660000056,39.6464660000056,39.6464660000056,39.6464660000056,39.6464660000056,39.6464660000056,18.23,,,,,,,
